,Unnamed: 0,Driver,TeamName_x,GridPosition,Finish_Position,Status,delta_to_pole,Qual_Position,Year,Location,fp2_median_pace,fp2_team_dif,fp2_deg_rate
646,646,GAS,Alpine,8.0,8.0,Finished,0.6529999999999916,8.0,2025,Barcelona,80.286,-0.4140000000000015,2.8832179487179506
647,647,ALO,Aston Martin,10.0,9.0,Finished,0.7379999999999995,10.0,2025,Barcelona,80.975,0.2419999999999902,-0.3321991596638631
648,648,VER,Red Bull Racing,3.0,10.0,Finished,0.3019999999999925,3.0,2025,Barcelona,79.961,-0.8509999999999991,1.9319903799903797
649,649,LAW,Racing Bulls,13.0,11.0,Finished,1.2169999999999987,13.0,2025,Barcelona,80.5875,-0.3874999999999886,1.4160000000000037
650,650,BOR,Kick Sauber,12.0,12.0,Finished,1.2099999999999935,12.0,2025,Barcelona,80.982,0.4249999999999971,0.1769454545454569
651,651,TSU,Red Bull Racing,19.0,13.0,Finished,1.8389999999999984,20.0,2025,Barcelona,80.812,0.8509999999999991,2.435741666666667
652,652,SAI,Williams,17.0,14.0,Finished,1.6569999999999965,18.0,2025,Barcelona,80.96000000000001,-0.046999999999997,0.46524542414108
653,653,COL,Alpine,18.0,15.0,Finished,1.7879999999999967,19.0,2025,Barcelona,80.7,0.4140000000000015,2.57228333333333
654,654,OCO,Haas F1 Team,16.0,16.0,Finished,1.654999999999987,17.0,2025,Barcelona,81.786,0.0914999999999963,-0.0138499999999976
655,655,BEA,Haas F1 Team,14.0,17.0,Finished,1.7689999999999912,15.0,2025,Barcelona,81.6945,-0.0914999999999963,2.52316363636364
656,656,ANT,Mercedes,6.0,18.0,Retired,0.5649999999999977,6.0,2025,Barcelona,81.03649999999999,0.2179999999999893,0.0891892857142852
657,657,ALB,Williams,11.0,19.0,Retired,1.0949999999999989,11.0,2025,Barcelona,81.007,0.046999999999997,1.449238111888113
658,658,RUS,Mercedes,1.0,1.0,Finished,0.0,1.0,2025,Montréal,76.57249999999999,0.0714999999999861,0.0091014705882345
659,659,VER,Red Bull Racing,2.0,2.0,Finished,0.1599999999999966,2.0,2025,Montréal,76.51650000000001,-1.4764999999999873,4.081263736263735
660,660,ANT,Mercedes,4.0,3.0,Finished,0.4920000000000044,4.0,2025,Montréal,76.501,-0.0714999999999861,0.936614407814408
661,661,PIA,McLaren,3.0,4.0,Finished,0.2210000000000036,3.0,2025,Montréal,76.743,0.1599999999999966,-0.1930703230960729
662,662,LEC,Ferrari,8.0,5.0,Finished,0.7830000000000013,8.0,2025,Montréal,,,
663,663,HAM,Ferrari,5.0,6.0,Finished,0.6269999999999953,5.0,2025,Montréal,77.305,,0.4691195862960575
664,664,ALO,Aston Martin,6.0,7.0,Finished,0.6869999999999976,6.0,2025,Montréal,77.888,,-1.138763157894738
665,665,HUL,Kick Sauber,11.0,8.0,Finished,1.284000000000006,13.0,2025,Montréal,76.969,-0.7425000000000068,-0.0290671417565478
666,666,OCO,Haas F1 Team,14.0,9.0,Lapped,1.7349999999999994,15.0,2025,Montréal,77.093,-0.0649999999999977,0.1914114021571675
667,667,SAI,Williams,16.0,10.0,Lapped,1.4989999999999952,17.0,2025,Montréal,77.299,0.1205000000000069,0.029861884411886
668,668,BEA,Haas F1 Team,13.0,11.0,Lapped,1.4410000000000025,14.0,2025,Montréal,77.158,0.0649999999999977,3.069970399941929
669,669,TSU,Red Bull Racing,18.0,12.0,Lapped,1.203000000000003,11.0,2025,Montréal,77.993,1.4764999999999873,-0.4684518858800797
670,670,COL,Alpine,10.0,13.0,Lapped,1.242999999999995,12.0,2025,Montréal,77.27250000000001,0.2195000000000107,2.127708333333333
671,671,BOR,Kick Sauber,15.0,14.0,Lapped,1.4860000000000042,16.0,2025,Montréal,77.7115,0.7425000000000068,-0.1061864544100924
672,672,GAS,Alpine,20.0,15.0,Lapped,1.768000000000001,20.0,2025,Montréal,77.053,-0.2195000000000107,-0.9527965367965304
673,673,HAD,Racing Bulls,12.0,16.0,Lapped,0.9680000000000036,9.0,2025,Montréal,77.297,-0.3440000000000083,-0.1506863636363625
674,674,STR,Aston Martin,17.0,17.0,Lapped,1.617999999999995,18.0,2025,Montréal,,,
675,675,NOR,McLaren,7.0,18.0,Retired,0.7259999999999991,7.0,2025,Montréal,76.583,-0.1599999999999966,0.1122333944486878
676,676,LAW,Racing Bulls,19.0,19.0,Retired,1.6260000000000048,19.0,2025,Montréal,77.641,0.3440000000000083,-0.5139000000000037
677,677,ALB,Williams,9.0,20.0,Retired,1.0079999999999956,10.0,2025,Montréal,77.1785,-0.1205000000000069,-0.1129875856638517
678,678,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Spielberg,,,
679,679,PIA,McLaren,3.0,2.0,Finished,0.5830000000000055,3.0,2025,Spielberg,,,
680,680,LEC,Ferrari,2.0,3.0,Finished,0.5210000000000079,2.0,2025,Spielberg,,,
681,681,HAM,Ferrari,4.0,4.0,Finished,0.6109999999999971,4.0,2025,Spielberg,,,
682,682,RUS,Mercedes,5.0,5.0,Finished,0.7920000000000087,5.0,2025,Spielberg,,,
683,683,LAW,Racing Bulls,6.0,6.0,Finished,0.9550000000000054,6.0,2025,Spielberg,,,
684,684,ALO,Aston Martin,11.0,7.0,Lapped,1.1570000000000036,11.0,2025,Spielberg,,,
685,685,BOR,Kick Sauber,8.0,8.0,Lapped,1.1610000000000085,8.0,2025,Spielberg,,,
686,686,HUL,Kick Sauber,20.0,9.0,Lapped,1.634999999999998,20.0,2025,Spielberg,,,
687,687,OCO,Haas F1 Team,17.0,10.0,Lapped,1.3930000000000078,17.0,2025,Spielberg,,,
688,688,BEA,Haas F1 Team,15.0,11.0,Lapped,1.341000000000001,15.0,2025,Spielberg,,,
689,689,HAD,Racing Bulls,13.0,12.0,Lapped,1.2550000000000026,13.0,2025,Spielberg,,,
690,690,GAS,Alpine,10.0,13.0,Lapped,1.6780000000000044,10.0,2025,Spielberg,,,
691,691,STR,Aston Martin,16.0,14.0,Lapped,1.357999999999997,16.0,2025,Spielberg,,,
692,692,COL,Alpine,14.0,15.0,Lapped,1.3170000000000002,14.0,2025,Spielberg,,,
693,693,TSU,Red Bull Racing,18.0,16.0,Lapped,1.3980000000000032,18.0,2025,Spielberg,,,
694,694,ALB,Williams,12.0,17.0,Retired,1.2340000000000018,12.0,2025,Spielberg,,,
695,695,VER,Red Bull Racing,7.0,18.0,Retired,0.9580000000000056,7.0,2025,Spielberg,,,
696,696,ANT,Mercedes,9.0,19.0,Retired,1.3049999999999995,9.0,2025,Spielberg,,,
697,697,SAI,Williams,19.0,20.0,Did not start,1.610999999999997,19.0,2025,Spielberg,,,
698,698,NOR,McLaren,3.0,1.0,Finished,0.1180000000000092,3.0,2025,Silverstone,92.297,0.0579999999999927,-0.1476399999999979
699,699,PIA,McLaren,2.0,2.0,Finished,0.1030000000000086,2.0,2025,Silverstone,92.239,-0.0579999999999927,0.2122261904761901
700,700,HUL,Kick Sauber,19.0,3.0,Finished,1.6820000000000022,19.0,2025,Silverstone,93.245,-0.0480000000000018,1.5835225000000028
701,701,HAM,Ferrari,5.0,4.0,Finished,0.2030000000000029,5.0,2025,Silverstone,92.161,0.0510000000000019,0.2319000000000018
702,702,VER,Red Bull Racing,1.0,5.0,Finished,0.0,1.0,2025,Silverstone,91.945,-1.4930000000000092,2.8570666666666695
703,703,GAS,Alpine,8.0,6.0,Finished,0.8930000000000007,10.0,2025,Silverstone,93.5195,-0.0204999999999984,8.328099999999997
704,704,STR,Aston Martin,17.0,7.0,Finished,1.612000000000009,18.0,2025,Silverstone,92.982,-0.0879999999999938,4.764333333333335
705,705,ALB,Williams,13.0,8.0,Finished,0.997,14.0,2025,Silverstone,93.1735,-0.1580000000000012,1.7330734265734276
706,706,ALO,Aston Martin,7.0,9.0,Finished,0.7289999999999992,9.0,2025,Silverstone,93.07,0.0879999999999938,4.510480348480348
707,707,RUS,Mercedes,4.0,10.0,Finished,0.1370000000000004,4.0,2025,Silverstone,92.625,-0.0319999999999964,1.4636923076923083
708,708,BEA,Haas F1 Team,18.0,11.0,Finished,0.5790000000000077,8.0,2025,Silverstone,92.694,-0.4830000000000041,-0.0284285714285761
709,709,SAI,Williams,9.0,12.0,Finished,0.8539999999999992,11.0,2025,Silverstone,93.3315,0.1580000000000012,0.0071454545454544
710,710,OCO,Haas F1 Team,14.0,13.0,Finished,1.058000000000007,15.0,2025,Silverstone,93.177,0.4830000000000041,0.8611785714285711
711,711,LEC,Ferrari,6.0,14.0,Finished,0.2289999999999992,6.0,2025,Silverstone,92.11,-0.0510000000000019,0.1175636363636355
712,712,TSU,Red Bull Racing,11.0,15.0,Lapped,0.9339999999999976,12.0,2025,Silverstone,93.438,1.4930000000000092,-2.2234142857142776
713,713,ANT,Mercedes,10.0,16.0,Retired,0.4819999999999993,7.0,2025,Silverstone,92.657,0.0319999999999964,-0.1587385281385276
714,714,HAD,Racing Bulls,12.0,17.0,Retired,0.9720000000000084,13.0,2025,Silverstone,93.453,0.0220000000000055,0.1034065934065933
715,715,BOR,Kick Sauber,16.0,18.0,Retired,1.554000000000002,17.0,2025,Silverstone,93.293,0.0480000000000018,0.1803214285714286
716,716,LAW,Racing Bulls,15.0,19.0,Retired,1.5480000000000018,16.0,2025,Silverstone,93.431,-0.0220000000000055,-1.0216168067226876
717,717,COL,Alpine,20.0,20.0,Did not start,2.1680000000000064,20.0,2025,Silverstone,93.54,0.0204999999999984,0.202989510489512
718,718,PIA,McLaren,2.0,1.0,Finished,0.0850000000000079,2.0,2025,Spa-Francorchamps,,,
719,719,NOR,McLaren,1.0,2.0,Finished,0.0,1.0,2025,Spa-Francorchamps,,,
720,720,LEC,Ferrari,3.0,3.0,Finished,0.338000000000008,3.0,2025,Spa-Francorchamps,,,
721,721,VER,Red Bull Racing,4.0,4.0,Finished,0.3410000000000082,4.0,2025,Spa-Francorchamps,,,
722,722,RUS,Mercedes,6.0,5.0,Finished,0.6980000000000075,6.0,2025,Spa-Francorchamps,,,
723,723,ALB,Williams,5.0,6.0,Finished,0.6389999999999958,5.0,2025,Spa-Francorchamps,,,
724,724,HAM,Ferrari,18.0,7.0,Finished,1.3769999999999951,16.0,2025,Spa-Francorchamps,,,
725,725,LAW,Racing Bulls,9.0,8.0,Finished,0.7660000000000053,9.0,2025,Spa-Francorchamps,,,
726,726,BOR,Kick Sauber,10.0,9.0,Finished,1.8250000000000028,10.0,2025,Spa-Francorchamps,,,
727,727,GAS,Alpine,13.0,10.0,Finished,1.070999999999998,13.0,2025,Spa-Francorchamps,,,
728,728,BEA,Haas F1 Team,12.0,11.0,Finished,1.0550000000000068,12.0,2025,Spa-Francorchamps,,,
729,729,HUL,Kick Sauber,14.0,12.0,Finished,1.144999999999996,14.0,2025,Spa-Francorchamps,,,
730,730,TSU,Red Bull Racing,7.0,13.0,Finished,0.7220000000000084,7.0,2025,Spa-Francorchamps,,,
731,731,STR,Aston Martin,16.0,14.0,Finished,1.9399999999999975,20.0,2025,Spa-Francorchamps,,,
732,732,OCO,Haas F1 Team,11.0,15.0,Finished,0.963000000000008,11.0,2025,Spa-Francorchamps,,,
733,733,ANT,Mercedes,19.0,16.0,Finished,1.5769999999999982,18.0,2025,Spa-Francorchamps,,,
734,734,ALO,Aston Martin,20.0,17.0,Finished,1.8230000000000075,19.0,2025,Spa-Francorchamps,,,
735,735,SAI,Williams,17.0,18.0,Finished,1.195999999999998,15.0,2025,Spa-Francorchamps,,,
736,736,COL,Alpine,15.0,19.0,Finished,1.460000000000008,17.0,2025,Spa-Francorchamps,,,
737,737,HAD,Racing Bulls,8.0,20.0,Lapped,0.7480000000000047,8.0,2025,Spa-Francorchamps,,,
738,738,NOR,McLaren,3.0,1.0,Finished,0.0409999999999968,3.0,2025,Budapest,82.477,0.6380000000000052,-0.9592083333333244
739,739,PIA,McLaren,2.0,2.0,Finished,0.0259999999999962,2.0,2025,Budapest,81.839,-0.6380000000000052,0.1303333333333338
740,740,RUS,Mercedes,4.0,3.0,Finished,0.0529999999999972,4.0,2025,Budapest,82.003,-0.0090000000000003,0.2812142857142854
741,741,LEC,Ferrari,1.0,4.0,Finished,0.0,1.0,2025,Budapest,82.0625,-0.1779999999999972,2.0423818181818167
742,742,ALO,Aston Martin,5.0,5.0,Finished,0.1089999999999946,5.0,2025,Budapest,82.131,-0.9004999999999939,5.657371428571435
743,743,BOR,Kick Sauber,7.0,6.0,Finished,0.3529999999999944,7.0,2025,Budapest,82.612,0.7349999999999994,0.6705297619047652
744,744,STR,Aston Martin,6.0,7.0,Finished,0.1260000000000047,6.0,2025,Budapest,83.0315,0.9004999999999939,2.2231375000000053
745,745,LAW,Racing Bulls,9.0,8.0,Finished,0.448999999999998,9.0,2025,Budapest,82.596,-0.0409999999999968,1.434392857142858
746,746,VER,Red Bull Racing,8.0,9.0,Finished,0.3559999999999945,8.0,2025,Budapest,82.664,-0.2999999999999971,1.7368461538461548
747,747,ANT,Mercedes,15.0,10.0,Lapped,1.0139999999999958,15.0,2025,Budapest,82.012,0.0090000000000003,0.1120636363636359
748,748,HAD,Racing Bulls,10.0,11.0,Lapped,0.5430000000000064,10.0,2025,Budapest,82.637,0.0409999999999968,-0.4032218531468561
749,749,HAM,Ferrari,12.0,12.0,Lapped,0.3299999999999983,12.0,2025,Budapest,82.2405,0.1779999999999972,2.1642090909090883
750,750,HUL,Kick Sauber,18.0,13.0,Lapped,0.7090000000000032,19.0,2025,Budapest,81.877,-0.7349999999999994,-0.0256000000000067
751,751,SAI,Williams,13.0,14.0,Lapped,0.409000000000006,13.0,2025,Budapest,82.979,0.6505000000000081,2.6086632478632494
752,752,ALB,Williams,19.0,15.0,Lapped,0.8509999999999991,20.0,2025,Budapest,82.32849999999999,-0.6505000000000081,-1.0465846153846126
753,753,OCO,Haas F1 Team,17.0,16.0,Lapped,0.6509999999999962,18.0,2025,Budapest,82.281,-2.497,1.185759375000001
754,754,TSU,Red Bull Racing,20.0,17.0,Lapped,0.527000000000001,16.0,2025,Budapest,82.964,0.2999999999999971,2.2284632034632055
755,755,COL,Alpine,14.0,18.0,Lapped,0.7870000000000061,14.0,2025,Budapest,82.268,-0.6899999999999977,1.9867097902097897
756,756,GAS,Alpine,16.0,19.0,Lapped,0.5939999999999941,17.0,2025,Budapest,82.958,0.6899999999999977,1.338611538461546
757,757,BEA,Haas F1 Team,11.0,20.0,Retired,0.3220000000000027,11.0,2025,Budapest,84.778,2.497,-1.524047802197802
758,758,PIA,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Zandvoort,75.4415,0.4055000000000035,2.2855274725274772
759,759,VER,Red Bull Racing,3.0,2.0,Finished,0.262999999999991,3.0,2025,Zandvoort,75.22399999999999,-1.0635000000000048,4.581299999999995
760,760,HAD,Racing Bulls,4.0,3.0,Finished,0.5459999999999923,4.0,2025,Zandvoort,,,
761,761,RUS,Mercedes,5.0,4.0,Finished,0.5929999999999893,5.0,2025,Zandvoort,75.29599999999999,2.9749999999999943,-0.6559974025974042
762,762,ALB,Williams,15.0,5.0,Finished,0.9899999999999948,15.0,2025,Zandvoort,82.892,7.464999999999989,
763,763,BEA,Haas F1 Team,20.0,6.0,Finished,1.5999999999999943,19.0,2025,Zandvoort,75.432,-0.1039999999999992,0.0859965034965019
764,764,STR,Aston Martin,19.0,7.0,Finished,,20.0,2025,Zandvoort,107.056,31.7145,10.201400000000008
765,765,ALO,Aston Martin,10.0,8.0,Finished,0.9679999999999892,10.0,2025,Zandvoort,75.3415,-31.7145,10.035400000000005
766,766,TSU,Red Bull Racing,12.0,9.0,Finished,0.9599999999999936,12.0,2025,Zandvoort,76.2875,1.0635000000000048,1.9253133333333308
767,767,OCO,Haas F1 Team,18.0,10.0,Finished,1.5349999999999966,18.0,2025,Zandvoort,75.536,0.1039999999999992,9.836657142857142
768,768,COL,Alpine,16.0,11.0,Finished,1.441999999999993,16.0,2025,Zandvoort,74.303,-2.2580000000000098,5.547571428571433
769,769,LAW,Racing Bulls,8.0,12.0,Finished,0.8379999999999939,8.0,2025,Zandvoort,75.625,,7.806350000000019
770,770,SAI,Williams,9.0,13.0,Finished,0.8429999999999893,9.0,2025,Zandvoort,75.427,-7.464999999999989,0.1056833333333346
771,771,HUL,Kick Sauber,17.0,14.0,Finished,1.532999999999987,17.0,2025,Zandvoort,75.644,-0.5635000000000048,2.141445054945057
772,772,BOR,Kick Sauber,13.0,15.0,Finished,0.9599999999999936,13.0,2025,Zandvoort,76.20750000000001,0.5635000000000048,1.4857637362637388
773,773,ANT,Mercedes,11.0,16.0,Finished,0.8309999999999889,11.0,2025,Zandvoort,72.321,-2.9749999999999943,-3.2393000000000045
774,774,GAS,Alpine,14.0,17.0,Finished,0.9749999999999944,14.0,2025,Zandvoort,76.561,2.2580000000000098,1.784009090909093
775,775,NOR,McLaren,2.0,18.0,Retired,0.0120000000000004,2.0,2025,Zandvoort,75.036,-0.4055000000000035,2.7493260073260117
776,776,LEC,Ferrari,6.0,19.0,Retired,0.6779999999999973,6.0,2025,Zandvoort,75.2845,-0.0820000000000078,0.3699000000000093
777,777,HAM,Ferrari,7.0,20.0,Retired,0.7279999999999944,7.0,2025,Zandvoort,75.3665,0.0820000000000078,0.1789000000000113
778,778,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Monza,83.737,-1.0670000000000073,2.08660909090909
779,779,NOR,McLaren,2.0,2.0,Finished,0.0769999999999981,2.0,2025,Monza,83.606,-0.3445000000000107,1.7715069930069955
780,780,PIA,McLaren,3.0,3.0,Finished,0.1899999999999977,3.0,2025,Monza,83.9505,0.3445000000000107,1.69338008658009
781,781,LEC,Ferrari,4.0,4.0,Finished,0.2150000000000034,4.0,2025,Monza,84.025,-0.3400000000000034,3.1434166666666687
782,782,RUS,Mercedes,5.0,5.0,Finished,0.3649999999999949,6.0,2025,Monza,84.034,-30.0175,2.9318
783,783,HAM,Ferrari,10.0,6.0,Finished,0.3319999999999936,5.0,2025,Monza,84.36500000000001,0.3400000000000034,2.664157575757574
784,784,ALB,Williams,14.0,7.0,Finished,0.7909999999999968,14.0,2025,Monza,84.47999999999999,0.3494999999999919,-3.4103090909090867
785,785,BOR,Kick Sauber,7.0,8.0,Finished,0.597999999999999,8.0,2025,Monza,83.998,-0.2654999999999887,-0.1076000000000061
786,786,ANT,Mercedes,6.0,9.0,Finished,0.4080000000000012,7.0,2025,Monza,114.0515,30.0175,
787,787,HAD,Racing Bulls,19.0,10.0,Finished,1.125,16.0,2025,Monza,84.152,-0.2014999999999958,3.324133333333336
788,788,SAI,Williams,13.0,11.0,Finished,0.7360000000000042,13.0,2025,Monza,84.1305,-0.3494999999999919,-1.3180238095238028
789,789,BEA,Haas F1 Team,11.0,12.0,Finished,0.6539999999999964,11.0,2025,Monza,84.7905,0.5799999999999983,2.1179790209790217
790,790,TSU,Red Bull Racing,9.0,13.0,Finished,0.7270000000000039,10.0,2025,Monza,84.804,1.0670000000000073,3.7562999999999978
791,791,LAW,Racing Bulls,18.0,14.0,Finished,1.4869999999999948,20.0,2025,Monza,84.3535,0.2014999999999958,2.4710848484848444
792,792,OCO,Haas F1 Team,15.0,15.0,Lapped,0.914999999999992,15.0,2025,Monza,84.2105,-0.5799999999999983,0.0024761904761913
793,793,GAS,Alpine,20.0,16.0,Lapped,1.3109999999999928,19.0,2025,Monza,84.52000000000001,-0.2109999999999843,0.5011128205128217
794,794,COL,Alpine,17.0,17.0,Lapped,1.2000000000000028,18.0,2025,Monza,84.731,0.2109999999999843,0.8675252747252749
795,795,STR,Aston Martin,16.0,18.0,Lapped,1.1559999999999917,17.0,2025,Monza,84.8395,-0.1735000000000042,0.2951029411764767
796,796,ALO,Aston Martin,8.0,19.0,Retired,0.632000000000005,9.0,2025,Monza,85.013,0.1735000000000042,2.1321363636363633
797,797,HUL,Kick Sauber,12.0,20.0,Did not start,0.7060000000000031,12.0,2025,Monza,84.2635,0.2654999999999887,-0.1430714285714288
798,798,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Baku,106.567,-0.2940000000000111,
799,799,RUS,Mercedes,5.0,2.0,Finished,0.9529999999999887,5.0,2025,Baku,107.19,2.4505000000000052,
800,800,SAI,Williams,2.0,3.0,Finished,0.4779999999999944,2.0,2025,Baku,106.583,0.2409999999999996,-0.0308433734939785
801,801,ANT,Mercedes,4.0,4.0,Finished,0.5999999999999943,4.0,2025,Baku,104.7395,-2.4505000000000052,
802,802,LAW,Racing Bulls,3.0,5.0,Finished,0.5899999999999892,3.0,2025,Baku,107.139,-0.5785000000000053,0.2046699999999994
803,803,TSU,Red Bull Racing,6.0,6.0,Finished,1.0259999999999962,6.0,2025,Baku,106.861,0.2940000000000111,
804,804,NOR,McLaren,7.0,7.0,Finished,1.122,7.0,2025,Baku,,,
805,805,HAM,Ferrari,12.0,8.0,Finished,1.0660000000000025,12.0,2025,Baku,101.7565,-4.373499999999993,
806,806,LEC,Ferrari,10.0,9.0,Finished,0.402000000000001,10.0,2025,Baku,106.13,4.373499999999993,4.705627118644068
807,807,HAD,Racing Bulls,8.0,10.0,Finished,1.2549999999999957,8.0,2025,Baku,107.7175,0.5785000000000053,-0.2043428571428456
808,808,BOR,Kick Sauber,13.0,11.0,Finished,1.1599999999999966,13.0,2025,Baku,106.904,-0.4849999999999994,6.461406779661015
809,809,BEA,Haas F1 Team,15.0,12.0,Finished,1.5489999999999924,15.0,2025,Baku,106.8325,-0.0544999999999902,5.952805970149257
810,810,ALB,Williams,19.0,13.0,Finished,2.661000000000002,19.0,2025,Baku,106.342,-0.2409999999999996,3.763674698795181
811,811,OCO,Haas F1 Team,20.0,14.0,Finished,,20.0,2025,Baku,106.887,0.0544999999999902,0.2214571428571399
812,812,ALO,Aston Martin,11.0,15.0,Finished,0.7399999999999949,11.0,2025,Baku,111.115,3.211999999999989,6.339058823529414
813,813,HUL,Kick Sauber,17.0,16.0,Finished,1.7989999999999924,17.0,2025,Baku,107.389,0.4849999999999994,0.0770700000000048
814,814,STR,Aston Martin,14.0,17.0,Finished,1.9440000000000024,14.0,2025,Baku,107.903,-3.211999999999989,0.011119999999997
815,815,GAS,Alpine,18.0,18.0,Lapped,2.0219999999999914,18.0,2025,Baku,107.057,-1.1739999999999924,
816,816,COL,Alpine,16.0,19.0,Lapped,1.661999999999992,16.0,2025,Baku,108.231,1.1739999999999924,0.1139999999999972
817,817,PIA,McLaren,9.0,20.0,Retired,0.296999999999997,9.0,2025,Baku,105.78,,
818,818,RUS,Mercedes,1.0,1.0,Finished,0.0,1.0,2025,Marina Bay,123.6475,26.86250000000001,
819,819,VER,Red Bull Racing,2.0,2.0,Finished,0.1820000000000021,2.0,2025,Marina Bay,95.082,-14.173500000000004,-9.9495
820,820,NOR,McLaren,5.0,3.0,Finished,0.4279999999999972,5.0,2025,Marina Bay,104.0825,9.524,3.729280266343817
821,821,PIA,McLaren,3.0,4.0,Finished,0.3659999999999996,3.0,2025,Marina Bay,94.5585,-9.524,4.734570411622278
822,822,ANT,Mercedes,4.0,5.0,Finished,0.3790000000000049,4.0,2025,Marina Bay,96.785,-26.86250000000001,7.47083783783784
823,823,LEC,Ferrari,7.0,6.0,Finished,0.6260000000000048,7.0,2025,Marina Bay,92.9395,-4.532999999999987,
824,824,ALO,Aston Martin,10.0,7.0,Finished,0.796999999999997,10.0,2025,Marina Bay,124.697,29.696,-1.1819785714285718
825,825,HAM,Ferrari,6.0,8.0,Finished,0.5300000000000011,6.0,2025,Marina Bay,97.4725,4.532999999999987,
826,826,BEA,Haas F1 Team,9.0,9.0,Finished,0.7099999999999937,9.0,2025,Marina Bay,108.4895,-3.833500000000001,
827,827,SAI,Williams,18.0,10.0,Lapped,,20.0,2025,Marina Bay,94.434,-24.65000000000001,-4.6477935649935675
828,828,HAD,Racing Bulls,8.0,11.0,Lapped,0.6880000000000024,8.0,2025,Marina Bay,94.274,-34.359999999999985,0.9307714285714178
829,829,TSU,Red Bull Racing,13.0,12.0,Lapped,1.1949999999999932,13.0,2025,Marina Bay,109.2555,14.173500000000004,
830,830,STR,Aston Martin,15.0,13.0,Lapped,1.7909999999999968,15.0,2025,Marina Bay,95.001,-29.696,5.813136851520574
831,831,ALB,Williams,20.0,14.0,Lapped,,19.0,2025,Marina Bay,119.084,24.65000000000001,
832,832,LAW,Racing Bulls,12.0,15.0,Lapped,1.161999999999992,12.0,2025,Marina Bay,128.634,34.359999999999985,3.6044186046511704
833,833,COL,Alpine,16.0,16.0,Lapped,1.823999999999998,16.0,2025,Marina Bay,98.364,4.212500000000006,
834,834,BOR,Kick Sauber,14.0,17.0,Lapped,1.661999999999992,14.0,2025,Marina Bay,104.3445,10.762500000000015,
835,835,OCO,Haas F1 Team,17.0,18.0,Lapped,1.831000000000003,17.0,2025,Marina Bay,112.323,3.833500000000001,-1.1605142857142838
836,836,GAS,Alpine,19.0,19.0,Lapped,2.1029999999999944,18.0,2025,Marina Bay,94.1515,-4.212500000000006,
837,837,HUL,Kick Sauber,11.0,20.0,Lapped,0.983000000000004,11.0,2025,Marina Bay,93.582,-10.762500000000015,6.1713000000000005
838,838,VER,Red Bull Racing,1.0,1.0,Finished,0.0,1.0,2025,Austin,,,
839,839,NOR,McLaren,2.0,2.0,Finished,0.2909999999999968,2.0,2025,Austin,,,
840,840,LEC,Ferrari,3.0,3.0,Finished,0.296999999999997,3.0,2025,Austin,,,
841,841,HAM,Ferrari,5.0,4.0,Finished,0.402000000000001,5.0,2025,Austin,,,
842,842,PIA,McLaren,6.0,5.0,Finished,0.5739999999999981,6.0,2025,Austin,,,
843,843,RUS,Mercedes,4.0,6.0,Finished,0.3159999999999883,4.0,2025,Austin,,,
844,844,TSU,Red Bull Racing,13.0,7.0,Finished,0.9559999999999887,13.0,2025,Austin,,,
845,845,HUL,Kick Sauber,11.0,8.0,Finished,0.8239999999999981,11.0,2025,Austin,,,
846,846,BEA,Haas F1 Team,8.0,9.0,Finished,0.6289999999999907,8.0,2025,Austin,,,
847,847,ALO,Aston Martin,10.0,10.0,Finished,0.6499999999999915,10.0,2025,Austin,,,
848,848,LAW,Racing Bulls,12.0,11.0,Finished,0.8499999999999943,12.0,2025,Austin,,,
849,849,STR,Aston Martin,19.0,12.0,Finished,2.030000000000001,18.0,2025,Austin,,,
850,850,ANT,Mercedes,7.0,13.0,Finished,0.6039999999999992,7.0,2025,Austin,,,
851,851,ALB,Williams,18.0,14.0,Finished,2.1799999999999926,19.0,2025,Austin,,,
852,852,OCO,Haas F1 Team,17.0,15.0,Finished,1.6259999999999906,17.0,2025,Austin,,,
853,853,HAD,Racing Bulls,20.0,16.0,Finished,,20.0,2025,Austin,,,
854,854,COL,Alpine,15.0,17.0,Lapped,1.5339999999999918,15.0,2025,Austin,,,
855,855,BOR,Kick Sauber,16.0,18.0,Lapped,1.6149999999999949,16.0,2025,Austin,,,
856,856,GAS,Alpine,14.0,19.0,Lapped,1.1409999999999911,14.0,2025,Austin,,,
857,857,SAI,Williams,9.0,20.0,Retired,0.6400000000000006,9.0,2025,Austin,,,
858,858,NOR,McLaren,1.0,1.0,Finished,0.0,1.0,2025,Mexico City,81.911,-0.5829999999999984,0.0108275000000017
859,859,LEC,Ferrari,2.0,2.0,Finished,0.2620000000000004,2.0,2025,Mexico City,82.533,-0.930499999999995,1.105804395604396
860,860,VER,Red Bull Racing,5.0,3.0,Finished,0.4839999999999946,5.0,2025,Mexico City,82.656,-0.3459999999999894,1.4169561403508777
861,861,BEA,Haas F1 Team,9.0,4.0,Finished,0.8739999999999952,10.0,2025,Mexico City,82.44,-0.4009999999999962,-0.058613086913088
862,862,PIA,McLaren,7.0,5.0,Finished,0.5880000000000081,8.0,2025,Mexico City,82.494,0.5829999999999984,1.5405430014430033
