,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
131,5311.215,PER,11,88.615,17.0,1.0,,,31.493,18.417,38.705,5254.184,5272.601,5311.306,257.0,299.0,297.0,254.0,False,MEDIUM,17.0,True,Cadillac,5222.6,2026-03-08 04:28:09.223,1,15.0,False,,False,True
134,5627.148,PER,11,86.49,20.0,2.0,,,30.352,18.323,37.815,5571.101,5589.424,5627.239,256.0,290.0,289.0,273.0,True,HARD,2.0,True,Cadillac,5540.658,2026-03-08 04:33:27.281,1,16.0,False,,False,True
135,5714.41,PER,11,87.262,21.0,2.0,,,30.52,18.341,38.401,5657.759,5676.1,5714.501,256.0,292.0,245.0,290.0,False,HARD,3.0,True,Cadillac,5627.148,2026-03-08 04:34:53.771,1,16.0,False,,False,True
136,5803.493,PER,11,89.083,22.0,2.0,,,32.306,18.051,38.726,5746.807,5764.858,5803.584,259.0,301.0,253.0,255.0,False,HARD,4.0,True,Cadillac,5714.41,2026-03-08 04:36:21.033,1,16.0,False,,False,True
137,5890.95,PER,11,87.457,23.0,2.0,,,31.521,18.152,37.784,5835.105,5853.257,5891.041,260.0,299.0,299.0,236.0,False,HARD,5.0,True,Cadillac,5803.493,2026-03-08 04:37:50.116,1,16.0,False,,False,True
138,5980.234,PER,11,89.284,24.0,2.0,,,30.505,18.594,40.185,5921.546,5940.14,5980.325,256.0,242.0,285.0,295.0,False,HARD,6.0,True,Cadillac,5890.95,2026-03-08 04:39:17.573,1,16.0,False,,False,True
139,6067.327,PER,11,87.093,25.0,2.0,,,30.785,18.117,38.191,6011.11,6029.227,6067.418,260.0,298.0,297.0,280.0,False,HARD,7.0,True,Cadillac,5980.234,2026-03-08 04:40:46.857,1,16.0,False,,False,True
140,6155.915,PER,11,88.588,26.0,2.0,,,32.306,18.158,38.124,6099.724,6117.882,6156.006,256.0,303.0,297.0,297.0,False,HARD,8.0,True,Cadillac,6067.327,2026-03-08 04:42:13.950,1,16.0,False,,False,True
141,6244.267,PER,11,88.352,27.0,2.0,,,30.457,18.511,39.384,6186.463,6204.974,6244.358,258.0,290.0,221.0,298.0,False,HARD,9.0,True,Cadillac,6155.915,2026-03-08 04:43:42.538,1,16.0,False,,False,True
142,6333.516,PER,11,89.249,28.0,2.0,,,31.333,18.077,39.839,6275.691,6293.768,6333.607,258.0,302.0,299.0,253.0,False,HARD,10.0,True,Cadillac,6244.267,2026-03-08 04:45:10.890,1,16.0,False,,False,True
143,6420.45,PER,11,86.934,29.0,2.0,,,30.669,18.062,38.203,6364.276,6382.338,6420.541,258.0,301.0,296.0,296.0,False,HARD,11.0,True,Cadillac,6333.516,2026-03-08 04:46:40.139,1,16.0,False,,False,True
144,6507.869,PER,11,87.419,30.0,2.0,,,30.911,18.227,38.281,6451.452,6469.679,6507.96,255.0,296.0,297.0,281.0,False,HARD,12.0,True,Cadillac,6420.45,2026-03-08 04:48:07.073,1,16.0,False,,False,True
145,6598.375,PER,11,90.506,31.0,2.0,,,30.889,18.328,41.289,6538.849,6557.177,6598.466,255.0,295.0,298.0,287.0,False,HARD,13.0,True,Cadillac,6507.869,2026-03-08 04:49:34.492,1,16.0,False,,False,True
148,6873.976,PER,11,87.151,34.0,2.0,,,30.958,18.172,38.021,6817.874,6836.046,6874.067,256.0,298.0,299.0,289.0,False,HARD,16.0,True,Cadillac,6786.825,2026-03-08 04:54:13.448,1,16.0,False,,False,True
149,6963.202,PER,11,89.226,35.0,2.0,,,30.561,18.262,40.403,6904.628,6922.89,6963.293,258.0,295.0,302.0,295.0,False,HARD,17.0,True,Cadillac,6873.976,2026-03-08 04:55:40.599,1,16.0,False,,False,True
150,7052.093,PER,11,88.891,36.0,2.0,,,30.652,18.755,39.484,6993.945,7012.7,7052.184,260.0,227.0,301.0,289.0,False,HARD,18.0,True,Cadillac,6963.202,2026-03-08 04:57:09.825,1,16.0,False,,False,True
151,7139.174,PER,11,87.081,37.0,2.0,,,30.894,18.169,38.018,7083.078,7101.247,7139.265,259.0,298.0,300.0,297.0,False,HARD,19.0,True,Cadillac,7052.093,2026-03-08 04:58:38.716,1,16.0,False,,False,True
152,7226.104,PER,11,86.93,38.0,2.0,,,30.567,18.38,37.983,7169.832,7188.212,7226.195,261.0,293.0,301.0,294.0,False,HARD,20.0,True,Cadillac,7139.174,2026-03-08 05:00:05.797,1,16.0,False,,False,True
153,7313.203,PER,11,87.099,39.0,2.0,,,30.501,18.506,38.092,7256.696,7275.202,7313.294,259.0,288.0,298.0,298.0,False,HARD,21.0,True,Cadillac,7226.104,2026-03-08 05:01:32.727,1,16.0,False,,False,True
154,7402.401,PER,11,89.198,40.0,2.0,,,32.609,18.222,38.367,7345.903,7364.125,7402.492,257.0,302.0,299.0,296.0,False,HARD,22.0,True,Cadillac,7313.203,2026-03-08 05:02:59.826,1,16.0,False,,False,True
155,7491.62,PER,11,89.219,41.0,2.0,,,32.506,18.387,38.326,7434.998,7453.385,7491.711,256.0,300.0,294.0,291.0,False,HARD,23.0,True,Cadillac,7402.401,2026-03-08 05:04:29.024,1,16.0,False,,False,True
156,7579.576,PER,11,87.956,42.0,2.0,,,30.996,18.189,38.771,7522.707,7540.896,7579.667,258.0,297.0,249.0,275.0,False,HARD,24.0,True,Cadillac,7491.62,2026-03-08 05:05:58.243,1,16.0,False,,False,True
159,7864.361,PER,11,86.314,45.0,3.0,,,29.952,18.089,38.273,7808.09,7826.179,7864.452,260.0,293.0,286.0,286.0,True,SOFT,2.0,True,Cadillac,7778.047,2026-03-08 05:10:44.670,1,16.0,False,,False,True
160,7952.456,PER,11,88.095,46.0,3.0,,,30.005,18.092,39.998,7894.457,7912.549,7952.547,259.0,294.0,287.0,287.0,False,SOFT,3.0,True,Cadillac,7864.361,2026-03-08 05:12:10.984,1,16.0,False,,False,True
161,8038.526,PER,11,86.07,47.0,3.0,,,30.284,18.074,37.712,7982.831,8000.905,8038.617,264.0,298.0,292.0,289.0,True,SOFT,4.0,True,Cadillac,7952.456,2026-03-08 05:13:39.079,1,16.0,False,,False,True
162,8124.677,PER,11,86.151,48.0,3.0,,,30.4,18.042,37.709,8069.017,8087.059,8124.768,260.0,296.0,296.0,287.0,False,SOFT,5.0,True,Cadillac,8038.526,2026-03-08 05:15:05.149,1,16.0,False,,False,True
163,8210.887,PER,11,86.21,49.0,3.0,,,30.263,18.141,37.806,8155.031,8173.172,8210.978,259.0,295.0,291.0,291.0,False,SOFT,6.0,True,Cadillac,8124.677,2026-03-08 05:16:31.300,1,16.0,False,,False,True
164,8296.972,PER,11,86.085,50.0,3.0,,,30.231,18.02,37.834,8241.209,8259.229,8297.063,260.0,295.0,294.0,287.0,False,SOFT,7.0,True,Cadillac,8210.887,2026-03-08 05:17:57.510,1,16.0,False,,False,True
165,8383.172,PER,11,86.2,51.0,3.0,,,30.231,18.073,37.896,,8345.367,8383.263,259.0,294.0,294.0,290.0,False,SOFT,8.0,True,Cadillac,8296.972,2026-03-08 05:19:23.595,1,16.0,False,,False,True
166,8469.584,PER,11,86.412,52.0,3.0,,,30.033,18.306,38.073,8413.296,8431.602,8469.675,260.0,291.0,281.0,292.0,False,SOFT,9.0,True,Cadillac,8383.172,2026-03-08 05:20:49.795,1,16.0,False,,False,True
167,8555.714,PER,11,86.13,53.0,3.0,,,30.276,18.011,37.843,8499.951,8517.962,8555.805,259.0,296.0,291.0,270.0,False,SOFT,10.0,True,Cadillac,8469.584,2026-03-08 05:22:16.207,1,16.0,False,,False,True
168,8645.673,PER,11,89.959,54.0,3.0,,,30.045,18.141,41.773,8585.85,8603.991,8645.764,261.0,293.0,293.0,282.0,False,SOFT,11.0,True,Cadillac,8555.714,2026-03-08 05:23:42.337,1,16.0,False,,False,True
169,8734.63,PER,11,88.957,55.0,3.0,,,32.857,18.015,38.085,8678.621,8696.636,8734.721,256.0,304.0,297.0,283.0,False,SOFT,12.0,True,Cadillac,8645.673,2026-03-08 05:25:12.296,1,16.0,False,,False,True
170,3836.945,ANT,12,96.966,1.0,1.0,,,,18.757,38.331,,3798.879,3837.156,234.0,295.0,292.0,232.0,False,MEDIUM,1.0,True,Mercedes,3739.743,2026-03-08 04:03:26.366,1,7.0,False,,False,False
171,3924.074,ANT,12,87.129,2.0,1.0,,,30.82,18.035,38.274,3867.873,3885.908,3924.182,253.0,292.0,303.0,272.0,True,MEDIUM,2.0,True,Mercedes,3836.945,2026-03-08 04:05:03.568,1,7.0,False,,False,True
172,4009.537,ANT,12,85.463,3.0,1.0,,,30.586,18.042,36.835,3954.768,3972.81,4009.645,256.0,304.0,289.0,276.0,True,MEDIUM,3.0,True,Mercedes,3924.074,2026-03-08 04:06:30.697,1,6.0,False,,False,True
173,4094.948,ANT,12,85.411,4.0,1.0,,,29.869,17.795,37.747,4039.514,4057.309,4095.056,260.0,315.0,314.0,280.0,True,MEDIUM,4.0,True,Mercedes,4009.537,2026-03-08 04:07:56.160,1,6.0,False,,False,True
174,4179.447,ANT,12,84.499,5.0,1.0,,,29.761,18.073,36.665,4124.817,4142.89,4179.555,256.0,307.0,288.0,302.0,True,MEDIUM,5.0,True,Mercedes,4094.948,2026-03-08 04:09:21.571,1,5.0,False,,False,True
175,4263.471,ANT,12,84.024,6.0,1.0,,,29.534,17.861,36.629,4209.089,4226.95,4263.579,262.0,299.0,281.0,290.0,True,MEDIUM,6.0,True,Mercedes,4179.447,2026-03-08 04:10:46.070,1,4.0,False,,False,True
176,4347.306,ANT,12,83.835,7.0,1.0,,,29.537,18.052,36.246,4293.116,4311.168,4347.414,261.0,301.0,282.0,283.0,True,MEDIUM,7.0,True,Mercedes,4263.471,2026-03-08 04:12:10.094,1,4.0,False,,False,True
177,4430.989,ANT,12,83.683,8.0,1.0,,,29.573,17.945,36.165,4376.987,4394.932,4431.097,266.0,299.0,290.0,293.0,True,MEDIUM,8.0,True,Mercedes,4347.306,2026-03-08 04:13:33.929,1,4.0,False,,False,True
178,4514.897,ANT,12,83.908,9.0,1.0,,,29.601,17.91,36.397,4460.698,4478.608,4515.005,258.0,306.0,296.0,299.0,False,MEDIUM,9.0,True,Mercedes,4430.989,2026-03-08 04:14:57.612,1,4.0,False,,False,True
179,4598.934,ANT,12,84.037,10.0,1.0,,,29.723,17.879,36.435,4544.728,4562.607,4599.042,265.0,309.0,296.0,298.0,False,MEDIUM,10.0,True,Mercedes,4514.897,2026-03-08 04:16:21.520,1,4.0,False,,False,True
184,5100.163,ANT,12,83.287,15.0,2.0,,,29.346,17.73,36.211,5046.33,5064.06,5100.271,267.0,310.0,316.0,295.0,True,HARD,3.0,True,Mercedes,5016.876,2026-03-08 04:24:43.499,1,5.0,False,,False,True
185,5183.781,ANT,12,83.618,16.0,2.0,,,29.345,17.992,36.281,5129.616,5147.608,5183.889,255.0,295.0,289.0,292.0,False,HARD,4.0,True,Mercedes,5100.163,2026-03-08 04:26:06.786,1,4.0,False,,False,True
186,5267.041,ANT,12,83.26,17.0,2.0,,,29.46,17.93,35.87,5213.349,5231.279,5267.149,261.0,301.0,293.0,294.0,True,HARD,5.0,True,Mercedes,5183.781,2026-03-08 04:27:30.404,1,4.0,False,,False,True
190,5644.617,ANT,12,82.781,21.0,2.0,,,28.955,17.927,35.899,5590.899,5608.826,5644.725,267.0,298.0,287.0,298.0,True,HARD,9.0,True,Mercedes,5561.836,2026-03-08 04:33:48.459,1,4.0,False,,False,True
191,5727.479,ANT,12,82.862,22.0,2.0,,,28.856,17.864,36.142,5673.581,5691.445,5727.587,273.0,301.0,293.0,292.0,False,HARD,10.0,True,Mercedes,5644.617,2026-03-08 04:35:11.240,1,4.0,False,,False,True
192,5810.061,ANT,12,82.582,23.0,2.0,,,28.958,17.767,35.857,5756.545,5774.312,5810.169,264.0,288.0,294.0,294.0,True,HARD,11.0,True,Mercedes,5727.479,2026-03-08 04:36:34.102,1,4.0,False,,False,True
193,5893.283,ANT,12,83.222,24.0,2.0,,,29.329,17.828,36.065,5839.498,5857.326,5893.391,266.0,303.0,293.0,291.0,False,HARD,12.0,True,Mercedes,5810.061,2026-03-08 04:37:56.684,1,4.0,False,,False,True
194,5977.828,ANT,12,84.545,25.0,2.0,,,29.326,17.855,37.364,5922.717,5940.572,5977.936,260.0,298.0,294.0,296.0,False,HARD,13.0,True,Mercedes,5893.283,2026-03-08 04:39:19.906,1,3.0,False,,False,True
195,6060.966,ANT,12,83.138,26.0,2.0,,,29.311,17.911,35.916,6007.247,6025.158,6061.074,264.0,301.0,296.0,295.0,False,HARD,14.0,True,Mercedes,5977.828,2026-03-08 04:40:44.451,1,3.0,False,,False,True
196,6144.069,ANT,12,83.103,27.0,2.0,,,29.187,17.915,36.001,6090.261,6108.176,6144.177,260.0,300.0,294.0,299.0,False,HARD,15.0,True,Mercedes,6060.966,2026-03-08 04:42:07.589,1,3.0,False,,False,True
197,6227.099,ANT,12,83.03,28.0,2.0,,,29.174,17.872,35.984,6173.351,6191.223,6227.207,260.0,301.0,296.0,298.0,False,HARD,16.0,True,Mercedes,6144.069,2026-03-08 04:43:30.692,1,2.0,False,,False,True
198,6310.067,ANT,12,82.968,29.0,2.0,,,29.145,17.888,35.935,6256.352,6274.24,6310.175,265.0,300.0,296.0,300.0,False,HARD,17.0,True,Mercedes,6227.099,2026-03-08 04:44:53.722,1,2.0,False,,False,True
199,6392.956,ANT,12,82.889,30.0,2.0,,,29.144,17.803,35.942,6339.319,6357.122,6393.064,265.0,303.0,298.0,298.0,False,HARD,18.0,True,Mercedes,6310.067,2026-03-08 04:46:16.690,1,2.0,False,,False,True
200,6475.836,ANT,12,82.88,31.0,2.0,,,29.175,17.772,35.933,6422.239,6440.011,6475.944,264.0,306.0,299.0,301.0,False,HARD,19.0,True,Mercedes,6392.956,2026-03-08 04:47:39.579,1,2.0,False,,False,True
201,6559.075,ANT,12,83.239,32.0,2.0,,,29.509,17.78,35.95,6505.453,6523.233,6559.183,265.0,303.0,301.0,295.0,False,HARD,20.0,True,Mercedes,6475.836,2026-03-08 04:49:02.459,1,2.0,False,,False,True
202,6642.092,ANT,12,83.017,33.0,2.0,,,29.36,17.772,35.885,6588.543,6606.315,6642.2,264.0,304.0,300.0,306.0,False,HARD,21.0,True,Mercedes,6559.075,2026-03-08 04:50:25.698,1,2.0,False,,False,True
204,6823.771,ANT,12,83.292,35.0,2.0,,,29.604,17.871,35.817,6770.191,6788.062,6823.879,264.0,299.0,297.0,304.0,False,HARD,23.0,True,Mercedes,6740.479,2026-03-08 04:53:27.102,1,2.0,False,,False,True
205,6906.636,ANT,12,82.865,36.0,2.0,,,29.264,17.788,35.813,6853.143,6870.931,6906.744,267.0,299.0,296.0,302.0,False,HARD,24.0,True,Mercedes,6823.771,2026-03-08 04:54:50.394,1,2.0,False,,False,True
206,6989.602,ANT,12,82.966,37.0,2.0,,,29.271,17.847,35.848,6936.015,6953.862,6989.71,265.0,299.0,295.0,301.0,False,HARD,25.0,True,Mercedes,6906.636,2026-03-08 04:56:13.259,1,2.0,False,,False,True
207,7072.591,ANT,12,82.989,38.0,2.0,,,29.155,17.873,35.961,7018.865,7036.738,7072.699,273.0,299.0,289.0,302.0,False,HARD,26.0,True,Mercedes,6989.602,2026-03-08 04:57:36.225,1,2.0,False,,False,True
208,7155.512,ANT,12,82.921,39.0,2.0,,,29.196,17.847,35.878,7101.895,7119.742,7155.62,263.0,300.0,295.0,295.0,False,HARD,27.0,True,Mercedes,7072.591,2026-03-08 04:58:59.214,1,2.0,False,,False,True
209,7238.184,ANT,12,82.672,40.0,2.0,,,29.1,17.868,35.704,7184.72,7202.588,7238.292,257.0,300.0,298.0,297.0,False,HARD,28.0,True,Mercedes,7155.512,2026-03-08 05:00:22.135,1,2.0,False,,False,True
210,7321.112,ANT,12,82.928,41.0,2.0,,,29.162,17.803,35.963,7267.454,7285.257,7321.22,260.0,302.0,298.0,301.0,False,HARD,29.0,True,Mercedes,7238.184,2026-03-08 05:01:44.807,1,2.0,False,,False,True
211,7404.054,ANT,12,82.942,42.0,2.0,,,29.075,17.803,36.064,7350.295,7368.098,7404.162,264.0,303.0,302.0,301.0,False,HARD,30.0,True,Mercedes,7321.112,2026-03-08 05:03:07.735,1,2.0,False,,False,True
212,7487.069,ANT,12,83.015,43.0,2.0,,,29.244,17.82,35.951,7433.406,7451.226,7487.177,264.0,301.0,298.0,306.0,False,HARD,31.0,True,Mercedes,7404.054,2026-03-08 05:04:30.677,1,2.0,False,,False,True
213,7570.148,ANT,12,83.079,44.0,2.0,,,29.252,17.743,36.084,7516.429,7534.172,7570.256,264.0,303.0,298.0,303.0,False,HARD,32.0,True,Mercedes,7487.069,2026-03-08 05:05:53.692,1,2.0,False,,False,True
214,7653.271,ANT,12,83.123,45.0,2.0,,,29.311,17.763,36.049,7599.567,7617.33,7653.379,259.0,302.0,297.0,304.0,False,HARD,33.0,True,Mercedes,7570.148,2026-03-08 05:07:16.771,1,2.0,False,,False,True
215,7736.309,ANT,12,83.038,46.0,2.0,,,29.35,17.698,35.99,7682.729,7700.427,7736.417,261.0,303.0,299.0,301.0,False,HARD,34.0,True,Mercedes,7653.271,2026-03-08 05:08:39.894,1,2.0,False,,False,True
216,7819.375,ANT,12,83.066,47.0,2.0,,,29.276,17.687,36.103,7765.693,7783.38,7819.483,265.0,306.0,298.0,301.0,False,HARD,35.0,True,Mercedes,7736.309,2026-03-08 05:10:02.932,1,2.0,False,,False,True
217,7902.367,ANT,12,82.992,48.0,2.0,,,29.415,17.461,36.116,7848.898,7866.359,7902.475,266.0,313.0,292.0,301.0,False,HARD,36.0,True,Mercedes,7819.375,2026-03-08 05:11:25.998,1,2.0,False,,False,True
218,7985.612,ANT,12,83.245,49.0,2.0,,,29.403,17.728,36.114,7931.878,7949.606,7985.72,262.0,303.0,292.0,295.0,False,HARD,37.0,True,Mercedes,7902.367,2026-03-08 05:12:48.990,1,2.0,False,,False,True
219,8068.515,ANT,12,82.903,50.0,2.0,,,29.148,17.703,36.052,8014.868,8032.571,8068.623,262.0,303.0,294.0,298.0,False,HARD,38.0,True,Mercedes,7985.612,2026-03-08 05:14:12.235,1,2.0,False,,False,True
220,8151.14,ANT,12,82.625,51.0,2.0,,,29.108,17.706,35.811,8097.731,8115.437,8151.248,261.0,303.0,297.0,301.0,False,HARD,39.0,True,Mercedes,8068.515,2026-03-08 05:15:35.138,1,2.0,False,,False,True
221,8233.698,ANT,12,82.558,52.0,2.0,,,28.925,17.654,35.979,8180.173,8197.827,8233.806,271.0,303.0,295.0,302.0,True,HARD,40.0,True,Mercedes,8151.14,2026-03-08 05:16:57.763,1,2.0,False,,False,True
222,8316.311,ANT,12,82.613,53.0,2.0,,,29.088,17.651,35.874,8262.894,8280.545,8316.419,264.0,307.0,300.0,301.0,False,HARD,41.0,True,Mercedes,8233.698,2026-03-08 05:18:20.321,1,2.0,False,,False,True
223,8399.153,ANT,12,82.842,54.0,2.0,,,29.051,17.58,36.211,8345.47,8363.05,8399.261,262.0,312.0,298.0,305.0,False,HARD,42.0,True,Mercedes,8316.311,2026-03-08 05:19:42.934,1,2.0,False,,False,True
224,8482.081,ANT,12,82.928,55.0,2.0,,,29.332,17.668,35.928,8428.593,8446.261,8482.189,267.0,304.0,293.0,304.0,False,HARD,43.0,True,Mercedes,8399.153,2026-03-08 05:21:05.776,1,2.0,False,,False,True
225,8564.684,ANT,12,82.603,56.0,2.0,,,29.022,17.718,35.863,8511.211,8528.929,8564.792,264.0,304.0,293.0,300.0,False,HARD,44.0,True,Mercedes,8482.081,2026-03-08 05:22:28.704,1,2.0,False,,False,True
226,8647.101,ANT,12,82.417,57.0,2.0,,,28.926,17.66,35.831,8593.718,8611.378,8647.209,264.0,303.0,298.0,301.0,True,HARD,45.0,True,Mercedes,8564.684,2026-03-08 05:23:51.307,1,2.0,False,,False,True
227,8729.754,ANT,12,82.653,58.0,2.0,,,29.285,17.53,35.838,8676.494,8694.024,8729.862,271.0,308.0,313.0,306.0,False,HARD,46.0,True,Mercedes,8647.101,2026-03-08 05:25:13.724,1,2.0,False,,False,True
228,3838.25,ALO,14,98.271,1.0,1.0,,,,18.649,38.704,,3800.135,3838.519,239.0,309.0,297.0,203.0,False,SOFT,1.0,True,Aston Martin,3739.743,2026-03-08 04:03:26.366,1,10.0,False,,False,False
229,3925.848,ALO,14,87.598,2.0,1.0,,,31.374,18.457,37.767,3869.713,3888.17,3925.937,250.0,289.0,294.0,251.0,True,SOFT,2.0,True,Aston Martin,3838.25,2026-03-08 04:05:04.873,1,10.0,False,,False,True
230,4013.883,ALO,14,88.035,3.0,1.0,,,30.633,18.4,39.002,3956.57,3974.97,4013.972,253.0,289.0,296.0,280.0,False,SOFT,3.0,True,Aston Martin,3925.848,2026-03-08 04:06:32.471,1,12.0,False,,False,True
231,4101.307,ALO,14,87.424,4.0,1.0,,,31.163,18.447,37.814,4045.135,4063.582,4101.396,250.0,288.0,289.0,261.0,True,SOFT,4.0,True,Aston Martin,4013.883,2026-03-08 04:08:00.506,1,12.0,False,,False,True
232,4190.142,ALO,14,88.835,5.0,1.0,,,31.303,18.529,39.003,4132.699,4151.228,4190.231,251.0,294.0,292.0,289.0,False,SOFT,5.0,True,Aston Martin,4101.307,2026-03-08 04:09:27.930,1,14.0,False,,False,True
233,4278.905,ALO,14,88.763,6.0,1.0,,,30.861,18.522,39.38,4221.092,4239.614,4278.994,252.0,285.0,294.0,270.0,False,SOFT,6.0,True,Aston Martin,4190.142,2026-03-08 04:10:56.765,1,16.0,False,,False,True
234,4366.781,ALO,14,87.876,7.0,1.0,,,30.794,18.262,38.82,4309.788,4328.05,4366.87,253.0,308.0,292.0,268.0,False,SOFT,7.0,True,Aston Martin,4278.905,2026-03-08 04:12:25.528,1,17.0,False,,False,True
235,4453.573,ALO,14,86.792,8.0,1.0,,,30.618,18.468,37.706,4397.488,4415.956,4453.662,251.0,286.0,287.0,284.0,True,SOFT,8.0,True,Aston Martin,4366.781,2026-03-08 04:13:53.404,1,17.0,False,,False,True
236,4540.613,ALO,14,87.04,9.0,1.0,,,30.452,18.65,37.938,4484.114,4502.764,4540.702,250.0,293.0,283.0,288.0,False,SOFT,9.0,True,Aston Martin,4453.573,2026-03-08 04:15:20.196,1,16.0,False,,False,True
237,4628.088,ALO,14,87.475,10.0,1.0,,,30.587,18.88,38.008,4571.289,4590.169,4628.177,250.0,285.0,281.0,284.0,False,SOFT,10.0,True,Aston Martin,4540.613,2026-03-08 04:16:47.236,1,16.0,False,,False,True
242,6124.493,ALO,14,85.713,15.0,3.0,,,29.879,18.494,37.34,6068.748,6087.242,6124.582,251.0,275.0,285.0,283.0,True,SOFT,4.0,False,Aston Martin,6038.78,2026-03-08 04:41:45.403,1,19.0,False,,False,True
243,6210.624,ALO,14,86.131,16.0,3.0,,,30.073,18.874,37.184,6154.655,6173.529,6210.713,252.0,266.0,282.0,279.0,False,SOFT,5.0,False,Aston Martin,6124.493,2026-03-08 04:43:11.116,1,18.0,False,,False,True
244,6297.0,ALO,14,86.376,17.0,3.0,,,30.067,19.021,37.288,6240.78,6259.801,6297.089,252.0,263.0,283.0,275.0,False,SOFT,6.0,False,Aston Martin,6210.624,2026-03-08 04:44:37.247,1,18.0,False,,False,True
245,6382.908,ALO,14,85.908,18.0,3.0,,,30.043,18.796,37.069,6327.132,6345.928,6382.997,252.0,265.0,285.0,277.0,False,SOFT,7.0,False,Aston Martin,6297.0,2026-03-08 04:46:03.623,1,18.0,False,,False,True
246,6471.048,ALO,14,88.14,19.0,3.0,,,30.071,18.904,39.165,6413.068,6431.972,6471.137,253.0,259.0,284.0,276.0,False,SOFT,8.0,False,Aston Martin,6382.908,2026-03-08 04:47:29.531,1,18.0,False,,False,True
247,6557.689,ALO,14,86.641,20.0,3.0,,,30.312,18.834,37.495,6501.449,6520.283,6557.778,259.0,259.0,284.0,278.0,False,SOFT,9.0,False,Aston Martin,6471.048,2026-03-08 04:48:57.671,1,18.0,False,,False,True
248,6645.771,ALO,14,88.082,21.0,3.0,,,31.697,18.782,37.603,6589.475,6608.257,6645.86,253.0,284.0,285.0,276.0,False,SOFT,10.0,False,Aston Martin,6557.689,2026-03-08 04:50:24.312,1,18.0,False,,False,True
250,3831.908,LEC,16,91.929,1.0,1.0,,,,18.663,36.681,,3795.379,3832.09,248.0,280.0,277.0,244.0,False,MEDIUM,1.0,True,Ferrari,3739.743,2026-03-08 04:03:26.366,1,1.0,False,,False,False
251,3918.12,LEC,16,86.212,2.0,1.0,,,30.116,18.18,37.916,3862.122,3880.302,3918.218,247.0,289.0,300.0,269.0,True,MEDIUM,2.0,True,Ferrari,3831.908,2026-03-08 04:04:58.531,1,2.0,False,,False,True
252,4003.573,LEC,16,85.453,3.0,1.0,,,30.141,17.876,37.436,3948.359,3966.235,4003.671,250.0,306.0,285.0,275.0,True,MEDIUM,3.0,True,Ferrari,3918.12,2026-03-08 04:06:24.743,1,1.0,False,,False,True
253,4088.126,LEC,16,84.553,4.0,1.0,,,29.99,18.045,36.518,4033.661,4051.706,4088.224,254.0,289.0,293.0,271.0,True,MEDIUM,4.0,True,Ferrari,4003.573,2026-03-08 04:07:50.196,1,1.0,False,,False,True
254,4172.107,LEC,16,83.981,5.0,1.0,,,29.542,18.008,36.431,4117.766,4135.774,4172.205,255.0,289.0,291.0,288.0,True,MEDIUM,5.0,True,Ferrari,4088.126,2026-03-08 04:09:14.749,1,1.0,False,,False,True
255,4256.929,LEC,16,84.822,6.0,1.0,,,29.775,18.075,36.972,4201.98,4220.055,4257.027,252.0,288.0,293.0,283.0,False,MEDIUM,6.0,True,Ferrari,4172.107,2026-03-08 04:10:38.730,1,1.0,False,,False,True
256,4340.963,LEC,16,84.034,7.0,1.0,,,29.693,18.01,36.331,4286.72,4304.73,4341.061,256.0,288.0,295.0,288.0,False,MEDIUM,7.0,True,Ferrari,4256.929,2026-03-08 04:12:03.552,1,1.0,False,,False,True
257,4426.526,LEC,16,85.563,8.0,1.0,,,30.478,18.017,37.068,4371.539,4389.556,4426.624,275.0,298.0,276.0,294.0,False,MEDIUM,8.0,True,Ferrari,4340.963,2026-03-08 04:13:27.586,1,1.0,False,,False,True
258,4512.128,LEC,16,85.602,9.0,1.0,,,30.791,18.247,36.564,4457.415,4475.662,4512.226,274.0,280.0,295.0,277.0,False,MEDIUM,9.0,True,Ferrari,4426.526,2026-03-08 04:14:53.149,1,1.0,False,,False,True
259,4596.105,LEC,16,83.977,10.0,1.0,,,29.824,17.963,36.19,4542.05,4560.013,4596.203,252.0,289.0,295.0,294.0,True,MEDIUM,10.0,True,Ferrari,4512.128,2026-03-08 04:16:18.751,1,1.0,False,,False,True
260,4679.903,LEC,16,83.798,11.0,1.0,,,29.585,18.082,36.131,4625.788,4643.87,4680.001,274.0,282.0,293.0,292.0,True,MEDIUM,11.0,True,Ferrari,4596.105,2026-03-08 04:17:42.728,1,1.0,False,,False,True
264,5083.343,LEC,16,83.765,15.0,1.0,,,29.539,17.9,36.326,5029.215,5047.115,5083.441,249.0,287.0,291.0,283.0,True,MEDIUM,15.0,True,Ferrari,4999.578,2026-03-08 04:24:26.201,1,1.0,False,,False,True
265,5166.854,LEC,16,83.511,16.0,1.0,,,29.393,17.898,36.22,5112.834,5130.732,5166.952,248.0,290.0,297.0,291.0,True,MEDIUM,16.0,True,Ferrari,5083.343,2026-03-08 04:25:49.966,1,1.0,False,,False,True
